book,motif,block,number,sentence
Kafka on the Shore,train stations,107,0,
Kafka on the Shore,train stations,108,0,
Kafka on the Shore,train stations,109,1,He picked up a newspaper at a kiosk at the station and checked how the Dragons were doing--they lost to Hiroshima in an away game--then scanned the movie schedule and decided to see the latest Jackie Chan film.
Kafka on the Shore,train stations,110,2,""" He bought a paper at the station and sat on a bench and looked through the movie listings."
Kafka on the Shore,train stations,111,0,
Kafka on the Shore,train stations,112,5,The two of them got out at Tokushima Station.
Kafka on the Shore,train stations,113,3,""" ""Like a train heading toward the station?"
Kafka on the Shore,train stations,114,0,
Kafka on the Shore,train stations,115,0,
Kafka on the Shore,train stations,116,0,
Kafka on the Shore,train stations,117,1,"The neighborhood was upscale and quiet, quite a contrast from the noisy area near the station where they'd been staying."
Kafka on the Shore,train stations,118,0,
Kafka on the Shore,train stations,119,0,
Kafka on the Shore,train stations,120,0,
Kafka on the Shore,train stations,121,1,""" The rental agency was near the station, and Hoshino told them he'd be over in an hour to pick up the car."
Kafka on the Shore,train stations,122,0,
Kafka on the Shore,train stations,123,1,The search continues as well for a man in his sixties who lives in the neighborhood and stopped by a police station right after the incident to provide information regarding the murder.
Kafka on the Shore,train stations,124,0,
Kafka on the Shore,train stations,125,0,
Kafka on the Shore,train stations,126,0,
Kafka on the Shore,train stations,127,0,
Kafka on the Shore,train stations,128,0,
Kafka on the Shore,train stations,129,0,
Kafka on the Shore,train stations,130,0,
Kafka on the Shore,train stations,131,0,
Kafka on the Shore,train stations,132,0,
Kafka on the Shore,train stations,133,0,
Kafka on the Shore,train stations,134,0,
Kafka on the Shore,train stations,135,0,
Kafka on the Shore,train stations,136,0,
Kafka on the Shore,train stations,137,0,
Kafka on the Shore,train stations,138,0,
Kafka on the Shore,train stations,139,0,
Kafka on the Shore,train stations,140,0,
Kafka on the Shore,train stations,141,2,I can make an anonymous call to the cops from a pay phone at the station.
Kafka on the Shore,train stations,142,0,
Kafka on the Shore,train stations,143,0,
Kafka on the Shore,train stations,144,1,"""There's a small wind-power station farther on in the forest,"" the tall one explains."
Kafka on the Shore,train stations,145,4,Maybe the people here have hooked up some sort of satellite dish and can get the signal from a station.
Kafka on the Shore,train stations,146,0,
Kafka on the Shore,train stations,147,0,
Kafka on the Shore,train stations,148,0,
Kafka on the Shore,train stations,149,0,
Kafka on the Shore,train stations,150,0,
Kafka on the Shore,train stations,151,1,"Like the shower rooms, the electrical station, the market."
Kafka on the Shore,train stations,152,0,
Kafka on the Shore,train stations,153,0,
Kafka on the Shore,train stations,154,0,
Kafka on the Shore,train stations,155,0,
Kafka on the Shore,train stations,156,0,
Kafka on the Shore,train stations,157,0,
Kafka on the Shore,train stations,158,0,
Kafka on the Shore,train stations,159,1,I'll call the cops from the station so they can come take care of your body.
Kafka on the Shore,train stations,160,1,"He leaves an FM station on as he drives, but I can tell he's not really listening to it."
Kafka on the Shore,train stations,161,0,
Kafka on the Shore,train stations,162,1,I can drive you to the station after we close up.
Kafka on the Shore,train stations,163,9,""" Shouldering my backpack, I walk to the local station and take the train back to Takamatsu Station."
Kafka on the Shore,train stations,164,0,
Kafka on the Shore,noodles,0,0,
Kafka on the Shore,noodles,1,0,
Kafka on the Shore,noodles,2,0,
Kafka on the Shore,noodles,3,0,
Kafka on the Shore,noodles,4,0,
Kafka on the Shore,noodles,5,0,
Kafka on the Shore,noodles,6,0,
Kafka on the Shore,noodles,7,0,
Kafka on the Shore,noodles,8,0,
Kafka on the Shore,noodles,9,1,But now I'm in Udon Central--Shikoku--and confronted with noodles like nothing I've ever seen.
Kafka on the Shore,noodles,10,0,
Kafka on the Shore,noodles,11,0,
Kafka on the Shore,noodles,12,0,
Kafka on the Shore,noodles,13,0,
Kafka on the Shore,noodles,14,0,
Kafka on the Shore,noodles,15,0,
Kafka on the Shore,noodles,16,0,
Kafka on the Shore,noodles,17,0,
Kafka on the Shore,noodles,18,0,
Kafka on the Shore,noodles,19,0,
Kafka on the Shore,noodles,20,0,
Kafka on the Shore,noodles,21,0,
Kafka on the Shore,noodles,22,0,
Kafka on the Shore,noodles,23,0,
Kafka on the Shore,noodles,24,0,
Kafka on the Shore,noodles,25,0,
Kafka on the Shore,noodles,26,0,
Kafka on the Shore,noodles,27,0,
Kafka on the Shore,noodles,28,0,
Kafka on the Shore,noodles,29,0,
Kafka on the Shore,noodles,30,0,
Kafka on the Shore,noodles,31,0,
Kafka on the Shore,noodles,32,0,
Kafka on the Shore,noodles,33,0,
Kafka on the Shore,noodles,34,0,
Kafka on the Shore,noodles,35,0,
Kafka on the Shore,noodles,36,0,
Kafka on the Shore,noodles,37,0,
Kafka on the Shore,noodles,38,0,
Kafka on the Shore,noodles,39,0,
Kafka on the Shore,noodles,40,0,
Kafka on the Shore,noodles,41,0,
Kafka on the Shore,noodles,42,0,
Kafka on the Shore,noodles,43,0,
Kafka on the Shore,noodles,44,0,
Kafka on the Shore,noodles,45,0,
Kafka on the Shore,noodles,46,0,
Kafka on the Shore,noodles,47,0,
Kafka on the Shore,noodles,48,0,
Kafka on the Shore,noodles,49,0,
Kafka on the Shore,noodles,50,0,
Kafka on the Shore,noodles,51,0,
Kafka on the Shore,noodles,52,0,
Kafka on the Shore,noodles,53,0,
Kafka on the Shore,noodles,54,0,
Kafka on the Shore,noodles,55,0,
Kafka on the Shore,noodles,56,0,
Kafka on the Shore,noodles,57,0,
Kafka on the Shore,noodles,58,0,
Kafka on the Shore,noodles,59,1,Nakata was hungry and decided to have a bowl of ramen in the rest area restaurant.
Kafka on the Shore,noodles,60,0,
Kafka on the Shore,noodles,61,0,
Kafka on the Shore,noodles,62,0,
Kafka on the Shore,noodles,63,1,"He tapped his cigarette ashes into the leftover broth in his bowl of ramen, stared hard at Nakata, then gave a reluctant nod."
Kafka on the Shore,noodles,64,0,
Kafka on the Shore,noodles,65,0,
Kafka on the Shore,noodles,66,0,
Kafka on the Shore,noodles,67,0,
Kafka on the Shore,noodles,68,0,
Kafka on the Shore,noodles,69,0,
Kafka on the Shore,noodles,70,0,
Kafka on the Shore,noodles,71,0,
Kafka on the Shore,noodles,72,0,
Kafka on the Shore,noodles,73,0,
Kafka on the Shore,noodles,74,0,
Kafka on the Shore,noodles,75,0,
Kafka on the Shore,noodles,76,0,
Kafka on the Shore,noodles,77,0,
Kafka on the Shore,noodles,78,0,
Kafka on the Shore,noodles,79,0,
Kafka on the Shore,noodles,80,0,
Kafka on the Shore,noodles,81,0,
Kafka on the Shore,noodles,82,0,
Kafka on the Shore,noodles,83,0,
Kafka on the Shore,noodles,84,1,"They both had noodles topped with tempura, Hoshino ordering an extra bowl of noodles and broth."
Kafka on the Shore,noodles,85,0,
Kafka on the Shore,noodles,86,0,
Kafka on the Shore,noodles,87,0,
Kafka on the Shore,noodles,88,0,
Kafka on the Shore,noodles,89,0,
Kafka on the Shore,noodles,90,0,
Kafka on the Shore,noodles,91,0,
Kafka on the Shore,noodles,92,0,
Kafka on the Shore,noodles,93,0,
Kafka on the Shore,noodles,94,0,
Kafka on the Shore,noodles,95,0,
Kafka on the Shore,noodles,96,0,
Kafka on the Shore,noodles,97,0,
Kafka on the Shore,noodles,98,0,
Kafka on the Shore,noodles,99,0,
Kafka on the Shore,noodles,100,0,
Kafka on the Shore,noodles,101,0,
Kafka on the Shore,noodles,102,0,
Kafka on the Shore,noodles,103,0,
Kafka on the Shore,noodles,104,0,
Kafka on the Shore,noodles,105,0,
Kafka on the Shore,noodles,106,0,
Kafka on the Shore,noodles,107,0,
Kafka on the Shore,noodles,108,0,
Kafka on the Shore,noodles,109,0,
Kafka on the Shore,noodles,110,0,
Kafka on the Shore,noodles,111,0,
Kafka on the Shore,noodles,112,0,
Kafka on the Shore,noodles,113,0,
Kafka on the Shore,noodles,114,0,
Kafka on the Shore,noodles,115,0,
Kafka on the Shore,noodles,116,0,
Kafka on the Shore,noodles,117,0,
Kafka on the Shore,noodles,118,0,
Kafka on the Shore,noodles,119,0,
Kafka on the Shore,noodles,120,0,
Kafka on the Shore,noodles,121,0,
Kafka on the Shore,noodles,122,0,
Kafka on the Shore,noodles,123,0,
Kafka on the Shore,noodles,124,0,
Kafka on the Shore,noodles,125,0,
Kafka on the Shore,noodles,126,0,
Kafka on the Shore,noodles,127,0,
Kafka on the Shore,noodles,128,0,
Kafka on the Shore,noodles,129,0,
Kafka on the Shore,noodles,130,0,
Kafka on the Shore,noodles,131,0,
Kafka on the Shore,noodles,132,0,
Kafka on the Shore,noodles,133,0,
Kafka on the Shore,noodles,134,0,
Kafka on the Shore,noodles,135,0,
Kafka on the Shore,noodles,136,0,
Kafka on the Shore,noodles,137,0,
Kafka on the Shore,noodles,138,0,
Kafka on the Shore,noodles,139,0,
Kafka on the Shore,noodles,140,0,
Kafka on the Shore,noodles,141,0,
Kafka on the Shore,noodles,142,0,
Kafka on the Shore,noodles,143,0,
Kafka on the Shore,noodles,144,0,
Kafka on the Shore,noodles,145,0,
Kafka on the Shore,noodles,146,0,
Kafka on the Shore,noodles,147,0,
Kafka on the Shore,noodles,148,0,
Kafka on the Shore,noodles,149,0,
Kafka on the Shore,noodles,150,0,
Kafka on the Shore,noodles,151,0,
Kafka on the Shore,noodles,152,0,
Kafka on the Shore,noodles,153,0,
Kafka on the Shore,noodles,154,0,
Kafka on the Shore,noodles,155,0,
Kafka on the Shore,noodles,156,0,
Kafka on the Shore,noodles,157,0,
Kafka on the Shore,noodles,158,0,
Kafka on the Shore,noodles,159,0,
Kafka on the Shore,noodles,160,0,
Kafka on the Shore,noodles,161,0,
Kafka on the Shore,noodles,162,0,
Kafka on the Shore,noodles,163,0,
Kafka on the Shore,noodles,164,0,
Kafka on the Shore,jazz,0,0,
Kafka on the Shore,jazz,1,0,
Kafka on the Shore,jazz,2,0,
Kafka on the Shore,jazz,3,0,
Kafka on the Shore,jazz,4,0,
Kafka on the Shore,jazz,5,0,
Kafka on the Shore,jazz,6,0,
Kafka on the Shore,jazz,7,0,
Kafka on the Shore,jazz,8,0,
Kafka on the Shore,jazz,9,0,
Kafka on the Shore,jazz,10,0,
Kafka on the Shore,jazz,11,0,
Kafka on the Shore,jazz,12,0,
Kafka on the Shore,jazz,13,0,
Kafka on the Shore,jazz,14,0,
Kafka on the Shore,jazz,15,0,
Kafka on the Shore,jazz,16,0,
Kafka on the Shore,jazz,17,0,
Kafka on the Shore,jazz,18,0,
Kafka on the Shore,jazz,19,0,
Kafka on the Shore,jazz,20,0,
Kafka on the Shore,jazz,21,0,
Kafka on the Shore,jazz,22,0,
Kafka on the Shore,jazz,23,0,
Kafka on the Shore,jazz,24,0,
Kafka on the Shore,jazz,25,0,
Kafka on the Shore,jazz,26,0,
Kafka on the Shore,jazz,27,0,
Kafka on the Shore,jazz,28,0,
Kafka on the Shore,jazz,29,0,
Kafka on the Shore,jazz,30,0,
Kafka on the Shore,jazz,31,0,
Kafka on the Shore,jazz,32,0,
Kafka on the Shore,jazz,33,0,
Kafka on the Shore,jazz,34,0,
Kafka on the Shore,jazz,35,0,
Kafka on the Shore,jazz,36,0,
Kafka on the Shore,jazz,37,0,
Kafka on the Shore,jazz,38,0,
Kafka on the Shore,jazz,39,0,
Kafka on the Shore,jazz,40,0,
Kafka on the Shore,jazz,41,0,
Kafka on the Shore,jazz,42,0,
Kafka on the Shore,jazz,43,0,
Kafka on the Shore,jazz,44,0,
Kafka on the Shore,jazz,45,0,
Kafka on the Shore,jazz,46,0,
Kafka on the Shore,jazz,47,0,
Kafka on the Shore,jazz,48,0,
Kafka on the Shore,jazz,49,0,
Kafka on the Shore,jazz,50,0,
Kafka on the Shore,jazz,51,0,
Kafka on the Shore,jazz,52,0,
Kafka on the Shore,jazz,53,0,
Kafka on the Shore,jazz,54,0,
Kafka on the Shore,jazz,55,0,
Kafka on the Shore,jazz,56,0,
Kafka on the Shore,jazz,57,0,
Kafka on the Shore,jazz,58,0,
Kafka on the Shore,jazz,59,0,
Kafka on the Shore,jazz,60,0,
Kafka on the Shore,jazz,61,0,
Kafka on the Shore,jazz,62,0,
Kafka on the Shore,jazz,63,0,
Kafka on the Shore,jazz,64,0,
Kafka on the Shore,jazz,65,0,
Kafka on the Shore,jazz,66,0,
Kafka on the Shore,jazz,67,0,
Kafka on the Shore,jazz,68,0,
Kafka on the Shore,jazz,69,0,
Kafka on the Shore,jazz,70,0,
Kafka on the Shore,jazz,71,0,
Kafka on the Shore,jazz,72,0,
Kafka on the Shore,jazz,73,0,
Kafka on the Shore,jazz,74,0,
Kafka on the Shore,jazz,75,0,
Kafka on the Shore,jazz,76,0,
Kafka on the Shore,jazz,77,0,
Kafka on the Shore,jazz,78,0,
Kafka on the Shore,jazz,79,0,
Kafka on the Shore,jazz,80,0,
Kafka on the Shore,jazz,81,0,
Kafka on the Shore,jazz,82,0,
Kafka on the Shore,jazz,83,0,
Kafka on the Shore,jazz,84,0,
Kafka on the Shore,jazz,85,0,
Kafka on the Shore,jazz,86,0,
Kafka on the Shore,jazz,87,0,
Kafka on the Shore,jazz,88,0,
Kafka on the Shore,jazz,89,0,
Kafka on the Shore,jazz,90,0,
Kafka on the Shore,jazz,91,0,
Kafka on the Shore,jazz,92,0,
Kafka on the Shore,jazz,93,0,
Kafka on the Shore,jazz,94,0,
Kafka on the Shore,jazz,95,0,
Kafka on the Shore,jazz,96,0,
Kafka on the Shore,jazz,97,0,
Kafka on the Shore,jazz,98,0,
Kafka on the Shore,jazz,99,0,
Kafka on the Shore,jazz,100,0,
Kafka on the Shore,jazz,101,0,
Kafka on the Shore,jazz,102,0,
Kafka on the Shore,jazz,103,0,
Kafka on the Shore,jazz,104,0,
Kafka on the Shore,jazz,105,0,
Kafka on the Shore,jazz,106,0,
Kafka on the Shore,jazz,107,0,
Kafka on the Shore,jazz,108,0,
Kafka on the Shore,jazz,109,0,
Kafka on the Shore,jazz,110,0,
Kafka on the Shore,jazz,111,0,
Kafka on the Shore,jazz,112,0,
Kafka on the Shore,jazz,113,0,
Kafka on the Shore,jazz,114,0,
Kafka on the Shore,jazz,115,0,
Kafka on the Shore,jazz,116,0,
Kafka on the Shore,jazz,117,0,
Kafka on the Shore,jazz,118,0,
Kafka on the Shore,jazz,119,0,
Kafka on the Shore,jazz,120,0,
Kafka on the Shore,jazz,121,0,
Kafka on the Shore,jazz,122,0,
Kafka on the Shore,jazz,123,0,
Kafka on the Shore,jazz,124,0,
Kafka on the Shore,jazz,125,0,
Kafka on the Shore,jazz,126,0,
Kafka on the Shore,jazz,127,0,
Kafka on the Shore,jazz,128,0,
Kafka on the Shore,jazz,129,0,
Kafka on the Shore,jazz,130,0,
Kafka on the Shore,jazz,131,0,
Kafka on the Shore,jazz,132,0,
Kafka on the Shore,jazz,133,0,
Kafka on the Shore,jazz,134,0,
Kafka on the Shore,jazz,135,0,
Kafka on the Shore,jazz,136,0,
Kafka on the Shore,jazz,137,0,
Kafka on the Shore,jazz,138,0,
Kafka on the Shore,jazz,139,0,
Kafka on the Shore,jazz,140,0,
Kafka on the Shore,jazz,141,0,
Kafka on the Shore,jazz,142,0,
Kafka on the Shore,jazz,143,0,
Kafka on the Shore,jazz,144,0,
Kafka on the Shore,jazz,145,0,
Kafka on the Shore,jazz,146,0,
Kafka on the Shore,jazz,147,0,
Kafka on the Shore,jazz,148,0,
Kafka on the Shore,jazz,149,0,
Kafka on the Shore,jazz,150,0,
Kafka on the Shore,jazz,151,0,
Kafka on the Shore,jazz,152,0,
Kafka on the Shore,jazz,153,0,
Kafka on the Shore,jazz,154,0,
Kafka on the Shore,jazz,155,0,
Kafka on the Shore,jazz,156,0,
Kafka on the Shore,jazz,157,0,
Kafka on the Shore,jazz,158,0,
Kafka on the Shore,jazz,159,0,
Kafka on the Shore,jazz,160,0,
Kafka on the Shore,jazz,161,0,
Kafka on the Shore,jazz,162,0,
Kafka on the Shore,jazz,163,0,
Kafka on the Shore,jazz,164,0,
Kafka on the Shore,classical,0,0,
Kafka on the Shore,classical,1,0,
Kafka on the Shore,classical,2,0,
Kafka on the Shore,classical,3,0,
Kafka on the Shore,classical,4,0,
